"","SampleID2","serial","Region","ForkLength","TotalBodyWeight","Month","Year","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID","Date","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","latitude","longitude","DOY","daylength"
"452","FLaSH 1472 SKT 2014-01-15 715 ","148","Lower",66,1.9452,1,2014,0,0,24,9,0,28,0,20,233.76,0,23.94,0,10.23,0,0,"FLaSH 1472 SKT 2014-01-15 715 148",2014-01-15,9.2,236,0.1,89,10,38.22295,-121.67362,15,9.77815712830144
"453","FLaSH 1473 SKT 2014-01-15 715 ","149","Lower",68,2.3482,1,2014,0,0,72,0,0,26,0,23,143.68,0,23.94,0,0,46.2478176619411,0,"FLaSH 1473 SKT 2014-01-15 715 149",2014-01-15,9.2,236,0.1,89,10,38.22295,-121.67362,15,9.77815712830144
"454","FLaSH 1474 SKT 2014-01-15 719 ","150","Lower",62,2.0832,1,2014,0,0,8,6,0,26,0,1.6,41.44,0,550.62,1.15,44.33,0,0,"FLaSH 1474 SKT 2014-01-15 719 150",2014-01-15,8.8,405,0.18,23,45,38.33428,-121.64733,15,9.76860919799258
"455","FLaSH 1488 SKT 2014-02-12 713 ","360","Lower",70,2.6698,2,2014,0,0,448,0,0,6,0,74,16.64,0.28,0,0,0,20.4265650571439,0,"FLaSH 1488 SKT 2014-02-12 713 360",2014-02-12,11.7,291,0.13,51,21,38.20712,-121.66008,43,10.6440776878528
"456","FLaSH 1489 SKT 2014-02-12 713 ","361","Lower",68,2.1969,2,2014,0,0,292,3,0,18,0,48,21.76,0,0,0,0,28.2038107635211,0,"FLaSH 1489 SKT 2014-02-12 713 361",2014-02-12,11.7,291,0.13,51,21,38.20712,-121.66008,43,10.6440776878528
"457","FLaSH 1490 SKT 2014-02-12 715 ","362","Lower",59,1.6339,2,2014,0,0,132,0,0,15,0,11,1.6,0,2.66,0,0,0,0,"FLaSH 1490 SKT 2014-02-12 715 362",2014-02-12,11.8,269,0.12,45,24,38.22295,-121.67362,43,10.6432465401713
"458","FLaSH 1491 SKT 2014-02-12 715 ","363","Lower",63,1.8004,2,2014,0,0,96,0,0,6,0,31,13.44,0,2.66,0,0,0,0,"FLaSH 1491 SKT 2014-02-12 715 363",2014-02-12,11.8,269,0.12,45,24,38.22295,-121.67362,43,10.6432465401713
"459","FLaSH 1505 SKT 2014-03-12 713 ","559","Lower",70,2.1643,3,2014,0,0,64,0,0,12,0,15,20.16,0,0,0,0,233.588817837136,0,"FLaSH 1505 SKT 2014-03-12 713 559",2014-03-12,14.5,254,0.11,35,38,38.20712,-121.66008,71,11.7595965951591
"460","FLaSH 1506 SKT 2014-03-12 715 ","555","Lower",65,2.1574,3,2014,0,0,76,0,0,19,0,9,28.48,0,0,0,0,22.1495231974489,0,"FLaSH 1506 SKT 2014-03-12 715 555",2014-03-12,14.5,255,0.11,28,40,38.22295,-121.67362,71,11.7594100967482
"461","FLaSH 1507 SKT 2014-03-12 715 ","556","Lower",78,2.8096,3,2014,0,0,172,0,0,92,0,41,28.48,0,0,0,0,398.350441881449,0,"FLaSH 1507 SKT 2014-03-12 715 556",2014-03-12,14.5,255,0.11,28,40,38.22295,-121.67362,71,11.7594100967482
"462","FLaSH 1508 SKT 2014-03-12 715 ","557","Lower",62,1.8243,3,2014,0,0,64,0,0,16,0,9,18.4,0,0,0,0,24.8703094644441,0,"FLaSH 1508 SKT 2014-03-12 715 557",2014-03-12,14.5,255,0.11,28,40,38.22295,-121.67362,71,11.7594100967482
"463","FLaSH 155 STN 2014-06-02 719 6","6","Lower",33,0.2653,6,2014,0,0,0,0,0,0,0,0,0,0,23.94,1.15,3.41,0,0,"FLaSH 1655 STN 2014-06-02 719 6",2014-06-02,21.4,424,0.19,39,34.79999924,38.33428,-121.64733,153,14.6573959623297
"464","FLaSH 1573 SKT 2014-03-12 719 ","507","Lower",62,1.4775,3,2014,0,0,0,0,0,0,5.43,0,6.72,0,0,0,51.15,8.59767495611936,0,"FLaSH 1573 SKT 2014-03-12 719 507",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"465","FLaSH 1574 SKT 2014-03-12 719 ","514","Lower",62,1.7122,3,2014,0,0,0,0,0,0,9.05,0,4.96,0,2.66,0,47.74,6.30884590441926,0,"FLaSH 1574 SKT 2014-03-12 719 514",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"466","FLaSH 1575 SKT 2014-03-12 719 ","515","Lower",69,2.3979,3,2014,0,0,0,0,0,0,5.43,0,6.72,0,2.66,0,119.35,48.8178303980322,0,"FLaSH 1575 SKT 2014-03-12 719 515",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"467","FLaSH 1576 SKT 2014-03-12 719 ","519","Lower",74,2.9707,3,2014,0,0,0,0,0,0,0,1,0,0,0,0,3.41,1.57791581324621,0,"FLaSH 1576 SKT 2014-03-12 719 519",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"468","FLaSH 1577 SKT 2014-03-12 719 ","526","Lower",65,2.2305,3,2014,0,0,0,0,0,3,7.24,0,10.08,0,5.32,0,68.2,28.9750146668624,0,"FLaSH 1577 SKT 2014-03-12 719 526",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"469","FLaSH 1578 SKT 2014-03-12 719 ","528","Lower",57,1.4438,3,2014,0,0,0,0,0,0,21.72,0,0,0,5.32,0,54.56,30.6399268963313,0,"FLaSH 1578 SKT 2014-03-12 719 528",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"470","FLaSH 1579 SKT 2014-03-12 719 ","537","Lower",66,2.247,3,2014,0,0,0,0,0,0,0,0,0,0,2.66,0,3.41,0,0,"FLaSH 1579 SKT 2014-03-12 719 537",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"471","FLaSH 1580 SKT 2014-03-12 719 ","545","Lower",61,1.6629,3,2014,0,0,0,0,0,6,21.72,0,1.6,1,0,0,153.45,4.43243604997965,0,"FLaSH 1580 SKT 2014-03-12 719 545",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"472","FLaSH 1581 SKT 2014-03-12 719 ","547","Lower",56,1.4732,3,2014,0,0,0,0,0,6,0,0,3.36,0,0,0,44.33,32.1798440003649,0,"FLaSH 1581 SKT 2014-03-12 719 547",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"473","FLaSH 1582 SKT 2014-03-12 719 ","548","Lower",54,1.1229,3,2014,0,0,0,0,0,0,0,0,3.36,0,0,0,0,15.4158342458004,0,"FLaSH 1582 SKT 2014-03-12 719 548",2014-03-12,13.8,533,0.24,32,26,38.33428,-121.64733,71,11.7580964859672
"474","FLaSH 1595 SKT 2014-03-12 715 ","558","Lower",65,2.6298,3,2014,0,0,228,3,0,241,0,32,38.56,0,0,0,0,35.2517203901563,0,"FLaSH 1595 SKT 2014-03-12 715 558",2014-03-12,14.5,255,0.11,28,40,38.22295,-121.67362,71,11.7594100967482
"475","FLaSH 1601 SKT 2014-04-08 715 ","582","Lower",74,2.8719,4,2014,0,0,16,0,0,16,0,3,10.08,0,7.98,0,6.82,27.1758918461288,0,"FLaSH 1601 SKT 2014-04-08 715 582",2014-04-08,15.8,253,0.11,72,11,38.22295,-121.67362,98,12.8727986436021
"476","FLaSH 1603 SKT 014-04-08 719 2","2","Lower",73,2.9603,4,2014,0,0,0,6,0,33,1.81,0,0,0,7.98,1.15,641.08,0,0,"FLaSH 1603 SKT 2014-04-08 719 2",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"477","FLaSH 1604 SKT 2014-04-08 719 ","3","Lower",69,2.8095,4,2014,0,0,0,39,0.13,6,31.96,0,15.04,0,7.98,1.15,470.58,36.7784567716659,0,"FLaSH 1604 SKT 2014-04-08 719 3",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"478","FLaSH 1605 SKT 2014-04-08 719 ","583","Lower",68,2.065,4,2014,0,0,0,9,0.04,6,34.08,1,6.56,0,7.98,0,801.35,0,0,"FLaSH 1605 SKT 2014-04-08 719 583",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"479","FLaSH 1606 SKT 2014-04-08 719 ","584","Lower",60,1.5325,4,2014,0,0,0,0,0,12,3.62,0,0,0,18.62,1.15,416.02,0,0,"FLaSH 1606 SKT 2014-04-08 719 584",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"480","FLaSH 1607 SKT 2014-04-08 719 ","588","Lower",68,2.2599,4,2014,0,0,0,6,0,57,7.24,4,3.36,0,26.6,0,453.53,31.7037979183221,0,"FLaSH 1607 SKT 2014-04-08 719 588",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"481","FLaSH 1608 SKT 2014-04-08 719 ","589","Lower",69,0,4,2014,0,0,0,9,0,9,87.04,0,3.36,0,23.94,8.05,1517.45,0,0,"FLaSH 1608 SKT 2014-04-08 719 589",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"482","FLaSH 1609 SKT 2014-04-08 719 ","592","Lower",68,2.3124,4,2014,0,0,0,0,0,78,39.2,1,0,0,21.28,1.15,1329.9,0,0,"FLaSH 1609 SKT 2014-04-08 719 592",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"483","FLaSH 1610 SKT 2014-04-08 719 ","593","Lower",60,1.6706,4,2014,0,0,0,9,0,104,60,1,1.6,1,10.64,0,804.76,0,0,"FLaSH 1610 SKT 2014-04-08 719 593",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"484","FLaSH 1611 SKT 2014-04-08 719 ","599","Lower",61,1.903,4,2014,0,0,0,3,0,9,2.9,0,0,0,5.32,0,695.64,0,0,"FLaSH 1611 SKT 2014-04-08 719 599",2014-04-08,16.6,486,0.22,53,18,38.33428,-121.64733,98,12.8759543127097
"485","FLaSH 1617 SKT 2014-05-07 719 ","13","Lower",78,3.9693,5,2014,0,0,0,3,0,0,3.62,0,0,0,26.6,0,225.06,0,0,"FLaSH 1617 SKT 2014-05-07 719 13",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"486","FLaSH 1619 SKT 2014-05-07 719 ","17","Lower",76,3.3431,5,2014,0,0.07,0,0,0,0,5.43,0,0,0,93.1,4.6,402.38,10.722877854809,0,"FLaSH 1619 SKT 2014-05-07 719 17",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"487","FLaSH 1620 SKT 2014-05-07 7 19","19","Lower",75,3.5607,5,2014,0,0,0,9,0.13,0,20.48,1,10.08,0,164.92,2.3,269.39,0,0,"FLaSH 1620 SKT 2014-05-07 719 19",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"488","FLaSH 1620 SKT 2014-05-07 719 ","19","Lower",0,0,5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95148348667827,40.2387452738442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","FLaSH 1621 SKT 14-05-07 719 20","20","Lower",75,2.957,5,2014,0,0,0,0,0,0,1.81,0,0,0,10.64,0,143.22,0,0,"FLaSH 1621 SKT 2014-05-07 719 20",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"490","FLaSH 1622 SKT 2014-05-07 719 ","21","Lower",75,3.4432,5,2014,0,0,0,6,0,0,3.62,0,3.36,0,26.6,0,354.64,0,0,"FLaSH 1622 SKT 2014-05-07 719 21",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"491","FLaSH 1623 SKT 2014-05-07 719 ","22","Lower",74,3.3634,5,2014,0,0,0,0,0,0,1.81,0,0,0,13.3,0,85.25,0,0,"FLaSH 1623 SKT 2014-05-07 719 22",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"492","FLaSH 1624 SKT 2014-05-07 719 ","25","Lower",73,2.9235,5,2014,0,0,0,9,0,6,1.81,0,3.36,0,45.22,2.3,252.34,2.44867907435587,0,"FLaSH 1624 SKT 2014-05-07 719 25",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"493","FLaSH 1625 SKT 2014-05-07 719 ","27","Lower",74,2.9654,5,2014,0,0,0,0,0,27,0,0,3.36,0.28,82.46,0,276.21,6.94325569458669,0,"FLaSH 1625 SKT 2014-05-07 719 27",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"494","FLaSH 1626 SKT 2014-05-07 719 ","30","Lower",71,2.6331,5,2014,0,0,0,0,0,3,14.17,0,4.96,0,93.1,0,838.86,2.44867907435587,0,"FLaSH 1626 SKT 2014-05-07 719 30",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"495","FLaSH 165 STN 2014-06-02 719 2","2","Lower",41,0.4862,6,2014,0,0,0,0,0,27,0,0,0,0,273.98,0,0,0,0,"FLaSH 1652 STN 2014-06-02 719 2",2014-06-02,21.4,424,0.19,39,34.79999924,38.33428,-121.64733,153,14.6573959623297
"496","FLaSH 165 STN 2014-06-02 719 3","3","Lower",38,0,6,2014,0,0,0,0,0,3,0,0,0,0,95.76,0,0,0,0,"FLaSH 1653 STN 2014-06-02 719 3",2014-06-02,21.4,424,0.19,39,34.79999924,38.33428,-121.64733,153,14.6573959623297
"497","FLaSH 165 STN 2014-06-02 719 4","4","Lower",36,0.3494,6,2014,0,0,0,0,0.13,87,18,0,0,0,111.72,20.7,6.82,0,0,"FLaSH 1654 STN 2014-06-02 719 4",2014-06-02,21.4,424,0.19,39,34.79999924,38.33428,-121.64733,153,14.6573959623297
"498","FLaSH 1651 STN 2014-06-02 719 ","1","Lower",0,0,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9034075472805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","FLaSH 1655 STN 2014-06-02 719 ","6","Lower",0,0,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6327348288643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","FLaSH 1656 STN 2014-06-02 19 7","7","Lower",31,0.1797,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1656 STN 2014-06-02 719 7",2014-06-02,21.3999996185303,424,NA,39,34.7999992370605,38.33428,-121.64733,153,14.6573959623297
"501","FLaSH 1657 STN 2014-06-02 719 ","8","Lower",27,0.121,6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1657 STN 2014-06-02 719 8",2014-06-02,21.3999996185303,424,NA,39,34.7999992370605,38.33428,-121.64733,153,14.6573959623297
"502","FLaSH 1658 STN 20-06-02 797 14","14","Middle",26,0.1594,6,2014,0,0,0,0,0,0,0,0,0,0,7.98,1.15,0,0,0,"FLaSH 1658 STN 2014-06-02 797 14",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"503","FLaSH 1659 STN 2014-06-02 797 ","15","Middle",27,0.1366,6,2014,0,0,0,0,0,0,0,0,0,0,15.96,12.65,0,0,14.7863890096254,"FLaSH 1659 STN 2014-06-02 797 15",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"504","FLaSH 1661 STN 2014-06-02 797 ","18","Middle",28,0.1402,6,2014,0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,0,"FLaSH 1661 STN 2014-06-02 797 18",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"505","FLaSH 1662 STN 2014-06-02 797 ","19","Middle",33,0.2618,6,2014,0,0,0,0,3.37,0,1.81,0,33.6,0,45.22,1.15,44.33,0,0,"FLaSH 1662 STN 2014-06-02 797 19",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"506","FLaSH 1663 STN 14-06-02 797 20","20","Middle",27,0.1453,6,2014,0,0.1,0,0,0.26,0,0,0,3.36,0,23.94,2.3,6.82,0,0,"FLaSH 1663 STN 2014-06-02 797 20",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"507","FLaSH 1664 STN 2014-06-02 797 ","21","Middle",33,0.2566,6,2014,0,0,0,0,0.78,3,0,0,13.44,0,106.4,12.65,0,0,0,"FLaSH 1664 STN 2014-06-02 797 21",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"508","FLaSH 1665 STN 2014-06-02 797 ","23","Middle",27,0.7423,6,2014,0,0,0,0,0.13,0,0,0,3.36,0,5.32,0,0,0,0,"FLaSH 1665 STN 2014-06-02 797 23",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"509","FLaSH 1666 STN 2014-06-02 797 ","25","Middle",38,0.3821,6,2014,0,0,0,0,24.96,18,3.21,1,60.48,0,34.58,4.6,122.76,0,0,"FLaSH 1666 STN 2014-06-02 797 25",2014-06-02,21.2,773,0.36,32,36.40000153,38.40462,-121.6156,153,14.6641409720868
"510","FLaSH 1667 STN 2014-06-18 797 ","133","Middle",41,0.5379,6,2014,0,0,0,0,0,0,1.81,3,0,0,63.84,6.9,20.46,0,0,"FLaSH 1667 STN 2014-06-18 797 133",2014-06-18,21.3,655,0.3,21,40.59999847,38.40462,-121.6156,169,14.8394138880311
"511","FLaSH 1668 STN 2014-06-18 797 ","135","Middle",38,0.314,6,2014,0,0,0,0,0.26,0,1.5,2,3.36,0,13.3,3.45,6.82,0,0,"FLaSH 1668 STN 2014-06-18 797 135",2014-06-18,21.3,655,0.3,21,40.59999847,38.40462,-121.6156,169,14.8394138880311
"512","FLaSH 1669 STN 2014-06-18 797 ","136","Middle",39,0.325,6,2014,0,0.1,0,0,0.13,0,37.29,65,0,0,63.84,23,153.45,0,0,"FLaSH 1669 STN 2014-06-18 797 136",2014-06-18,21.3,655,0.3,21,40.59999847,38.40462,-121.6156,169,14.8394138880311
"513","FLaSH 1687 STN 2014-07-14 719 ","147","Lower",37,0.398,7,2014,0,0,0,0,0.13,3,40.24,4,0,0,114.38,41.4,75.02,0,2.80243909040543,"FLaSH 1687 STN 2014-07-14 719 147",2014-07-14,23.7,419,0.19,37,29.89999962,38.33428,-121.64733,195,14.6214585457726
"514","FLaSH 1688 STN 2014-07-14 719 ","148","Lower",34,0.2917,7,2014,0,0,0,0,0,0,43.5,2,0,0,146.3,28.75,57.97,0,0,"FLaSH 1688 STN 2014-07-14 719 148",2014-07-14,23.7,419,0.19,37,29.89999962,38.33428,-121.64733,195,14.6214585457726
"515","FLaSH 1697 STN 2014-08-11 797 ","180","Middle",58,0,8,2014,0,0.4,0,0,1.43,45,25.5,1,3.36,0,202.16,25.3,6.82,0,0,"FLaSH 1697 STN 2014-08-11 797 180",2014-08-11,23.7,723,0.34,42,39.40000153,38.40462,-121.6156,223,13.8473423341032
"516","FLaSH 171 FMWT 2011-11-21 797 ","3045","Middle",66,2.5463,11,2011,21.36,0,0,0,0,0,0,0,6.72,0,58.52,0,3.41,0,186.63058719248,"FLaSH 171 FMWT 2011-11-21 797 3045",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"517","FLaSH 172 FMWT 2011-11-21 719 ","2974","Lower",54,1.4755,11,2011,0,0,0,0,0,0,0,0,26.88,0,252.7,4.6,150.04,3.56791867335117,630.823287083397,"FLaSH 172 FMWT 2011-11-21 719 2974",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"518","FLaSH 173 FMWT 2011-11-21 719 ","2976","Lower",57,1.5756,11,2011,0,0,0,0,0,0,0,0,0,1,156.94,5.75,68.2,1.57791581324621,442.825875803288,"FLaSH 173 FMWT 2011-11-21 719 2976",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"519","FLaSH 174 FMWT 2011-11-21 719 ","2983","Lower",49,1.0009,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7823507091639,"FLaSH 174 FMWT 2011-11-21 719 2983",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"520","FLaSH 175 FMWT 2011-11-21 719 ","2982","Lower",58,1.7473,11,2011,0,0,0,0,0,0,0,0,3.36,0,7.98,1.15,13.64,1.57791581324621,371.744087998325,"FLaSH 175 FMWT 2011-11-21 719 2982",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"521","FLaSH 176 FMWT 2011-11-21 797 ","3043","Middle",61,2.1707,11,2011,0,0,0,0,0,0,0,0,23.52,3,93.1,3.45,61.38,0,14.7863890096254,"FLaSH 176 FMWT 2011-11-21 797 3043",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"522","FLaSH 177 FMWT 2011-11-21 797 ","3046","Middle",61,2.2084,11,2011,0,0,0,0,0,0,1.81,0,6.72,0,53.2,4.6,20.46,0,29.5727780192508,"FLaSH 177 FMWT 2011-11-21 797 3046",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"523","FLaSH 1773 FMWT 2014-09-17 719 ","7006","Lower",83,3.7429,9,2014,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,"FLaSH 1773 FMWT 2014-09-17 719 7006",2014-09-17,22.1,400,0.18,50,17.2,38.33428,-121.64733,260,12.4144333396409
"524","FLaSH 1779 FMWT 2014-12-16 797 ","7037","Middle",61,1.616,12,2014,0,0,0,0,0.26,12,0,0,10.08,7,10.64,0,30.69,0,0,"FLaSH 1779 FMWT 2014-12-16 797 7037",2014-12-16,13.2,553,0.25,29,97.8,38.40462,-121.6156,350,9.50388698214593
"525","FLaSH 178 FMWT 2011-11-21 719 ","2979","Lower",59,1.971,11,2011,0,0,0,0,0,0,1.81,0,0,0,39.9,0,10.23,0,37349.8847355989,"FLaSH 178 FMWT 2011-11-21 719 2979",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"526","FLaSH 179 FMWT 2011-11-21 797 ","3042","Middle",59,1.9727,11,2011,0,0,0,0,0,15,3.62,0,10.08,2,167.58,2.3,225.06,0,128.005260501222,"FLaSH 179 FMWT 2011-11-21 797 3042",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"527","FLaSH 18 SKT 2014-05-07 719 16","16","Lower",71,2.3383,5,2014,0,0,0,0,0,0,0,0,0,0,143.64,0,739.97,0,0,"FLaSH 1618 SKT 2014-05-07 719 16",2014-05-07,19.2,426,0.19,25,33,38.33428,-121.64733,127,13.9696937618522
"528","FLaSH 180 FMWT 2011-11-21 719 ","2980","Lower",56,1.6811,11,2011,0,0,0,0,0,0,7.24,0,6.56,0,220.78,0,37.51,3.15583162649241,4.91083975143881,"FLaSH 180 FMWT 2011-11-21 719 2980",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"529","FLaSH 1802 SKT 2015-03-11 719 ","7162","Lower",71,2.0025,3,2015,0,0.1,0,9,0.13,50.96,21.3,11.2,89.76,32,2.66,0,0,51.8459755248552,0,"FLaSH 1802 SKT 2015-03-11 719 7162",2015-03-11,15.3,451,0.2,49,16,38.33428,-121.64733,70,11.716565002871
"530","FLaSH 181 FMWT 2011-11-21 719 ","2977","Lower",62,2.1959,11,2011,0,0,0,0,0,0,0,0,20.16,0,276.64,5.75,146.63,3.15583162649241,245.776143230982,"FLaSH 181 FMWT 2011-11-21 719 2977",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"531","FLaSH 1817 SKT 2014-12-17 715 ","7082","Lower",61,1.5385,12,2014,0,0,388,0,0,115,1.8,307.8,151.2,0,0,0,0,78.3731588369929,0,"FLaSH 1817 SKT 2014-12-17 715 7082",2014-12-17,11.7,182,0.08,10,150,38.22295,-121.67362,351,9.51526398339963
"532","FLaSH 1818 SKT 2014-12-17 719 ","7083","Lower",59,1.3726,12,2014,0,0,0,0,0,3,3.62,9.6,18.24,0,39.9,0,122.76,3.96751395124756,0,"FLaSH 1818 SKT 2014-12-17 719 7083",2014-12-17,12.7,297,0.13,28,50,38.33428,-121.64733,351,9.50454589650644
"533","FLaSH 1819 SKT 2014-12-17 719 ","7084","Lower",57,1.1515,12,2014,0,0,0,0,0,3,7.81,14,14.88,25,42.56,2.3,6.82,0,0,"FLaSH 1819 SKT 2014-12-17 719 7084",2014-12-17,12.7,297,0.13,28,50,38.33428,-121.64733,351,9.50454589650644
"534","FLaSH 182 FMWT 2011-11-21 719 ","2981","Lower",55,1.6939,11,2011,0,0,0,0,0,0,0,0,6.72,0,130.34,1.15,57.97,0.576157173025929,0,"FLaSH 182 FMWT 2011-11-21 719 2981",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"535","FLaSH 183 FMWT 2011-11-21 797 ","3044","Middle",59,2.0651,11,2011,0,0,0,0,0,0,0,0,6.72,1,23.94,0,3.41,0,280.817123136323,"FLaSH 183 FMWT 2011-11-21 797 3044",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"536","FLaSH 1830 SKT 2015-01-14 719 ","7095","Lower",61,1.5886,1,2015,0,0,48,0,0,23,1.8,25,43.2,1,0,0,0,0,0,"FLaSH 1830 SKT 2015-01-14 719 7095",2015-01-14,9.4,401,0.18,28,43,38.33428,-121.64733,14,9.74654222998356
"537","FLaSH 1831 SKT 2015-01-14 719 ","7096","Lower",59,1.4234,1,2015,0,0,80,0,0,24,4.7,20.8,135.84,0,0,0,0,3.56791867335117,0,"FLaSH 1831 SKT 2015-01-14 719 7096",2015-01-14,9.4,401,0.18,28,43,38.33428,-121.64733,14,9.74654222998356
"538","FLaSH 1832 SKT 2015-01-14 719 ","7097","Lower",59,1.4643,1,2015,0,0,36,3,0,12,4.7,18,65.76,0,0,0,0,0,0,"FLaSH 1832 SKT 2015-01-14 719 7097",2015-01-14,9.4,401,0.18,28,43,38.33428,-121.64733,14,9.74654222998356
"539","FLaSH 1833 SKT 2015-01-14 719 ","7098","Lower",63,1.7113,1,2015,0,0,40,3,0,20,1.4,18.6,73.92,0,0,0,0,0,0,"FLaSH 1833 SKT 2015-01-14 719 7098",2015-01-14,9.4,401,0.18,28,43,38.33428,-121.64733,14,9.74654222998356
"540","FLaSH 184 FMWT 2011-11-21 719 ","2975","Lower",57,1.658,11,2011,0,0,0,0,0,0,9.05,0,11.68,0,202.16,4.6,17.05,0,87.4363245262456,"FLaSH 184 FMWT 2011-11-21 719 2975",2011-11-21,12.6,365,0.16,21,54.2,38.33428,-121.64733,325,9.95916952301997
"541","FLaSH 185 FMWT 2011-11-21 797 ","3041","Middle",86,5.6441,11,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.56035032079,"FLaSH 185 FMWT 2011-11-21 797 3041",2011-11-21,12.5,527,0.24,21,75.5,38.40462,-121.6156,325,9.95364572017725
"542","FLaSH 1861 SKT 2015-02-11 715 ","7139","Lower",68,2.2183,2,2015,0,0,4,0,0,0,0,2,6.72,0,0,0,0,12.0121688145222,0,"FLaSH 1861 SKT 2015-02-11 715 7139",2015-02-11,13.1,231,0.1,8,360,38.22295,-121.67362,42,10.6062520587584
