Database,LogNumber,Project,GearType,Year,Month,Date,Station,SerialNumber,Species,Time,Depth,SurfaceTemperature,SurfaceConductivity,SurfacePPT,BottomTemperature,BottomConductivity,BottomPPT,Secchi,Turbidity,TotalBodyWeight,GutContents,ForkLength,TotalGutContentWeight,TotalNumberOfPrey,TotalPreyWeight,GutFullness,FullnessRank,DigestionRank,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Worm pieces
FLaSH,1158,SKT,KT,2013,4,4/5/2013,609,6454,Delta Smelt,8:28,9.1,17.1,5850,3.15,,,,27,59,4.0794,Y,77,0.0848,206,0.0102328,0.25084081,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
FLaSH,1159,SKT,KT,2013,4,4/5/2013,609,6455,Delta Smelt,8:28,9.1,17.1,5850,3.15,,,,27,59,3.2425,Y,75,0.0424,124,0.0069736,0.21506862,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FLaSH,1160,SKT,KT,2013,2,2/7/2013,609,6362,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,3.3752,Y,75,0.0517,129,0.006601,0.195573596,4,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,87,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FLaSH,1161,SKT,KT,2013,2,2/7/2013,609,6366,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,2.2575,Y,71,,219,0.009876107,0.437479802,4,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,129,0,0,0,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
FLaSH,1162,SKT,KT,2013,2,2/7/2013,609,6367,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,2.0307,Y,64,0.0324,737,0.0185342,0.912700054,4,1,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,7,0,0,0,25,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0
FLaSH,1163,SKT,KT,2013,5,5/1/2013,716,6641,Delta Smelt,10:58,7.9,18.9,207,0.09,,,,26,29,3.897,Y,80,0.0313,323,0.0183779,0.471590967,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,267,0,0,7,0,44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FLaSH,1164,SKT,KT,2013,2,2/7/2013,609,6371,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,2.7574,Y,72,0.0485,66,0.0029021,0.105247697,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
FLaSH,1165,SKT,KT,2013,2,2/7/2013,609,6373,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,3.1148,Y,72,0.0534,388,0.0128607,0.412890073,4,2,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,56,0,0,0,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,2,0,0,0
FLaSH,1166,SKT,KT,2013,2,2/7/2013,609,6374,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,2.5782,Y,68,0.0621,229,0.0091557,0.355119851,4,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,88,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0
FLaSH,1167,SKT,KT,2013,2,2/7/2013,609,6376,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,2.4621,Y,67,,223,0.0089408,0.363137159,3,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,103,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0
FLaSH,1168,SKT,KT,2013,2,2/7/2013,609,6378,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,4.3722,Y,80,,565,0.020397921,0.466536782,4,2,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,195,109,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0
FLaSH,1169,SKT,KT,2013,2,2/7/2013,609,6380,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,3.3518,Y,74,0.0443,254,0.0088741,0.26475625,3,3,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,57,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0
FLaSH,1170,SKT,KT,2013,2,2/7/2013,609,6381,Delta Smelt,13:15,9.8,10.4,3591,1.87,,,,18,81,3.8548,Y,75,,203,0.010981336,0.284874341,4,3,6,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,5,164,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
FLaSH,1171,SKT,KT,2013,2,2/6/2013,719,6294,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,1.8196,Y,63,0.0049,31,0.002113,0.116124423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1172,SKT,KT,2013,2,2/6/2013,719,6299,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,2.5341,Y,70,0.0072,32,0.0017242,0.068039935,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLaSH,1173,SKT,KT,2013,2,2/6/2013,719,6308,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,1.2794,Y,56,0.0056,26,0.0015907,0.124331718,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1174,SKT,KT,2013,2,2/6/2013,713,6309,Delta Smelt,11:42,14,10.3,250,0.11,,,,75,11,1.9831,Y,67,0.0061,49,0.003699736,0.186563265,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FLaSH,1175,SKT,KT,2013,2,2/6/2013,719,6320,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,1.8321,Y,65,0.0023,12,0.0006201,0.033846406,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1176,SKT,KT,2013,2,2/6/2013,719,6322,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,1.5038,Y,60,0.0043,21,0.0013377,0.088954648,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
FLaSH,1177,SKT,KT,2013,2,2/6/2013,719,6327,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,2.6837,Y,70,0.0079,49,0.0018608,0.069337109,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1178,SKT,KT,2013,2,2/6/2013,719,6328,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,2.1237,Y,63,0.0083,53,0.003006,0.141545416,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
FLaSH,1179,SKT,KT,2013,2,2/6/2013,719,6329,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,2.7214,Y,70,0.0084,32,0.002709958,0.099579559,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FLaSH,1180,SKT,KT,2013,2,2/6/2013,719,6348,Delta Smelt,9:31,9.4,9.5,529,0.24,,,,30,42,1.5794,Y,61,0.0085,56,0.0023915,0.15141826,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,5,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
FLaSH,1181,SKT,KT,2013,3,3/6/2013,719,6416,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,2.2042,Y,67,0.0051,84,0.004313632,0.19570057,1,4,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,36,5,0,0,0,0,0,0,0,0,8,2,4,0,0,0,0
FLaSH,1182,SKT,KT,2013,3,3/6/2013,719,6417,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,1.5316,Y,62,0.0138,216,0.0124361,0.811967877,4,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,141,4,0,0,0,0,0,0,0,0,44,1,0,1,0,0,0
FLaSH,1183,SKT,KT,2013,3,3/6/2013,719,6418,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,1.9162,Y,63,0.011,207,0.0133829,0.698408308,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,178,3,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0
FLaSH,1184,SKT,KT,2013,3,3/6/2013,719,6421,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,1.9462,Y,68,0.0126,265,0.017232139,0.885424896,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,228,14,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0
FLaSH,1185,SKT,KT,2013,3,3/6/2013,719,6422,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,3.5939,Y,79,0.0189,209,0.0139221,0.387381396,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,185,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
FLaSH,1186,SKT,KT,2013,3,3/6/2013,719,6423,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,2.3803,Y,68,0.0125,109,0.0066925,0.281162038,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,80,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
FLaSH,1187,SKT,KT,2013,3,3/6/2013,719,6424,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,2.2715,Y,73,0.0071,108,0.0057243,0.252005283,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,50,2,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0
FLaSH,1188,SKT,KT,2013,3,3/6/2013,719,6427,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,2.0702,Y,70,0.0189,107,0.0052431,0.253265385,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,0
FLaSH,1189,SKT,KT,2013,3,3/6/2013,719,6436,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,2.4087,Y,68,0.0157,290,0.012932,0.536887118,3,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,105,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0
FLaSH,1190,SKT,KT,2013,3,3/6/2013,719,6431,Delta Smelt,9:14,11.3,12.2,428,0.19,,,,70,17,2.2655,Y,69,0.0221,335,0.017317,0.764378724,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,184,2,0,0,0,0,0,0,0,0,131,0,1,0,0,0,0
FLaSH,1191,SKT,KT,2013,5,5/2/2013,609,6456,Delta Smelt,9:18,9.8,18.8,8120,4.49,,,,26,38,3.1077,Y,74,,63,0.019597645,0.630615735,3,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,21,0,0,0,1,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0
FLaSH,1192,SKT,KT,2013,5,5/2/2013,609,6457,Delta Smelt,9:18,9.8,18.8,8120,4.49,,,,26,38,3.0682,Y,76,,241,0.022415801,0.730584737,4,2,11,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,22,160,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0
FLaSH,1193,SKT,KT,2013,5,5/2/2013,609,6458,Delta Smelt,9:18,9.8,18.8,8120,4.49,,,,26,38,3.3735,Y,80,0.0175,23,0.001121224,0.03323623,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FLaSH,1194,SKT,KT,2013,5,5/2/2013,609,6459,Delta Smelt,9:18,9.8,18.8,8120,4.49,,,,26,38,4.7313,Y,84,,364,0.030452844,0.643646449,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,319,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,2,1,0
FLaSH,1195,SKT,KT,2013,5,5/1/2013,706,6636,Delta Smelt,8:31,6.4,17.8,1974,0.98,,,,25,86,2.1423,Y,72,0.0133,1,0.013318582,0.621695468,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1196,SKT,KT,2013,5,5/1/2013,707,6637,Delta Smelt,9:05,6.1,17.9,764,0.36,,,,30,53,5.2167,Y,87,0.0256,30,0.007046669,0.135079051,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,1197,SKT,KT,2013,5,5/1/2013,716,6639,Delta Smelt,10:58,7.9,18.9,207,0.09,,,,26,29,2.6541,Y,72,,1,0.0000707,0.002663803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1198,SKT,KT,2013,5,5/1/2013,716,6640,Delta Smelt,10:58,7.9,18.9,207,0.09,,,,26,29,2.6672,Y,75,0.02,296,0.018317835,0.68678146,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,187,0,0,13,0,84,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0
FLaSH,1201,STN,TWNET,2013,6,6/12/2013,519,95,Delta Smelt,12:12,3,21.1,8161,4.51,,9177,5.12,22,,0.6771,Y,46,0.0017,4,0.0001864,0.027529169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FLaSH,1202,STN,TWNET,2013,6,6/27/2013,606,130,Delta Smelt,9:48,5.5,21.4,11579,6.58,,11895,6.77,22,,0.6125,Y,46,0.0051,10,0.003382831,0.552298978,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FLaSH,1203,STN,TWNET,2013,6,6/27/2013,606,132,Delta Smelt,9:48,5.5,21.4,11579,6.58,,11895,6.77,22,,0.5914,Y,44,0.0069,18,0.005837968,0.987143707,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0
FLaSH,1204,STN,TWNET,2013,6,6/27/2013,606,133,Delta Smelt,9:48,5.5,21.4,11579,6.58,,11895,6.77,22,,0.7461,Y,47,0.008,28,0.0058409,0.782857526,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0
FLaSH,1205,STN,TWNET,2013,6,6/27/2013,606,135,Delta Smelt,9:48,5.5,21.4,11579,6.58,,11895,6.77,22,,0.5437,Y,43,0.0019,12,0.003690668,0.678805937,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0
FLaSH,1206,STN,TWNET,2013,6,6/27/2013,606,136,Delta Smelt,9:48,5.5,21.4,11579,6.58,,11895,6.77,22,,0.8337,Y,47,0.0065,25,0.005468426,0.655922473,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,10,7,0,0,1,0,0,0,1,1,0
FLaSH,1207,STN,TWNET,2013,6,6/27/2013,606,137,Delta Smelt,9:48,5.5,21.4,11579,6.58,,11895,6.77,22,,0.5586,Y,43,0.0066,20,0.006161807,1.103080358,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
FLaSH,1209,STN,TWNET,2013,6,6/12/2013,609,79,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.3676,Y,38,0.0038,57,0.002745453,0.746858729,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLaSH,1210,STN,TWNET,2013,6,6/12/2013,609,81,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.4894,Y,40,0.0085,165,0.0064153,1.31085002,3,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,21,7,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
FLaSH,1211,STN,TWNET,2013,6,6/12/2013,609,82,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.3449,Y,35,0.0033,112,0.0019141,0.554972456,3,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLaSH,1212,STN,TWNET,2013,6,6/12/2013,609,84,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.4761,Y,38,0.0023,13,0.000818101,0.171833852,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FLaSH,1213,STN,TWNET,2013,6,6/12/2013,609,89,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.4902,Y,42,0.0071,79,0.004052914,0.826787866,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,1214,STN,TWNET,2013,6,6/12/2013,609,90,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.4358,Y,40,0.0044,568,0.004329573,0.993477129,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,529,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
FLaSH,1215,STN,TWNET,2013,6,6/12/2013,609,91,Delta Smelt,8:31,11,19.8,5925,3.2,,5560,2.98,23,,0.5769,Y,42,0.0055,51,0.002869234,0.497353865,3,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
