"Year","Month","Region","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","Species","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Diacyclops spp","Eucyclops spp","Other rotifer"
2013,3,"Lower",38.33428,-121.64733,"FLaSH",1358,"SKT",2013-03-06,"719","6439","Delta Smelt",12.2,428,0.19,70,17,64,2.3361,"Y",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,38,3,0,0,0,0,0,0,0,0,20,1,3,0,0,0,0,0,0,0
2016,4,"Lower",38.33428,-121.64733,"FLaSH",2189,"SKT",2016-04-04,"719","7290","Delta Smelt",16.9,616,0.28,37,NA,68,1.8596,"Y",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,105,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2012,2,"Lower",38.33428,-121.64733,"FLaSH",484,"SKT",2012-02-15,"719","4511","Delta Smelt",10.6,386,0.17,36,31,70,2.8629,"Y",13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,0,0,0,0,0,0,24,0,0,0,0,93,3,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0
2012,4,"Lower",38.33428,-121.64733,"FLaSH",688,"SKT",2012-04-04,"719","4942","Delta Smelt",14.1,590,0.27,37,26,68,2.2491,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1062,"SKT",2013-01-09,"719","6233","Delta Smelt",8.1,469,0.21,22,74,54,1.2976,"Y",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2012,4,"Lower",38.33428,-121.64733,"FLaSH",691,"SKT",2012-04-04,"719","4950","Delta Smelt",14.1,590,0.27,37,26,68,2.4965,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2016,4,"Lower",38.33428,-121.64733,"FLaSH",2191,"SKT",2016-04-04,"719","7292","Delta Smelt",16.9,616,0.28,37,NA,70,2.1748,"Y",21,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,15,6,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,13,0,0,0,0,629,5,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1177,"SKT",2013-02-06,"719","6327","Delta Smelt",9.5,529,0.24,30,42,70,2.6837,"Y",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,"Lower",38.33428,-121.64733,"FLaSH",1610,"SKT",2014-04-08,"719","593","Delta Smelt",16.6,486,0.22,53,18,60,1.6706,"Y",0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,1,0,0,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,236,20,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1176,"SKT",2013-02-06,"719","6322","Delta Smelt",9.5,529,0.24,30,42,60,1.5038,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2012,1,"Lower",38.33428,-121.64733,"FLaSH",404,"SKT",2012-01-19,"719","4203","Delta Smelt",7.8,362,0.16,36,30,61,1.6169,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1057,"SKT",2013-01-09,"719","6225","Delta Smelt",8.1,469,0.21,22,74,62,1.6166,"Y",7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0
2012,1,"Lower",38.33428,-121.64733,"FLaSH",403,"SKT",2012-01-19,"719","4190","Delta Smelt",7.8,362,0.16,36,30,57,1.3209,"Y",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,10,0,0,0,0,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,12,"Lower",38.33428,-121.64733,"FLaSH",1818,"SKT",2014-12-17,"719","7083","Delta Smelt",12.7,297,0.13,28,50,59,1.3726,"Y",1,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,15,0,0,0,0,36,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014,5,"Lower",38.33428,-121.64733,"FLaSH",1623,"SKT",2014-05-07,"719","22","Delta Smelt",19.2,426,0.19,25,33,74,3.3634,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"Lower",38.33428,-121.64733,"FLaSH",483,"SKT",2012-02-15,"719","4495","Delta Smelt",10.6,386,0.17,36,31,64,1.7942,"Y",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8,0,0,0,0,202,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
2012,1,"Lower",38.33428,-121.64733,"FLaSH",401,"SKT",2012-01-19,"719","4160","Delta Smelt",7.8,362,0.16,36,30,72,2.5937,"Y",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,"Lower",38.33428,-121.64733,"FLaSH",1608,"SKT",2014-04-08,"719","589","Delta Smelt",16.6,486,0.22,53,18,69,NA,"Y",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,7,0,445,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1178,"SKT",2013-02-06,"719","6328","Delta Smelt",9.5,529,0.24,30,42,63,2.1237,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1172,"SKT",2013-02-06,"719","6299","Delta Smelt",9.5,529,0.24,30,42,70,2.5341,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1175,"SKT",2013-02-06,"719","6320","Delta Smelt",9.5,529,0.24,30,42,65,1.8321,"Y",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,"Lower",38.33428,-121.64733,"FLaSH",1185,"SKT",2013-03-06,"719","6422","Delta Smelt",12.2,428,0.19,70,17,79,3.5939,"Y",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,185,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1058,"SKT",2013-01-09,"719","6226","Delta Smelt",8.1,469,0.21,22,74,74,3.0752,"Y",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,13,0,5,0,0,0,0,0,0
2012,4,"Lower",38.33428,-121.64733,"FLaSH",690,"SKT",2012-04-04,"719","4947","Delta Smelt",14.1,590,0.27,37,26,68,2.6303,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,8,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0
2014,3,"Lower",38.33428,-121.64733,"FLaSH",1573,"SKT",2014-03-12,"719","507","Delta Smelt",13.8,533,0.24,32,26,62,1.4775,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1051,"SKT",2013-01-09,"719","6219","Delta Smelt",8.1,469,0.21,22,74,65,1.9368,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,4,"Lower",38.33428,-121.64733,"FLaSH",689,"SKT",2012-04-04,"719","4945","Delta Smelt",14.1,590,0.27,37,26,69,2.699,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,557,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,"Lower",38.33428,-121.64733,"FLaSH",2133,"SKT",2017-01-11,"719","A3","Delta Smelt",9.7,222,0.09,37,34,63,1.8809,"Y",1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,2,52,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
2014,4,"Lower",38.33428,-121.64733,"FLaSH",1607,"SKT",2014-04-08,"719","588","Delta Smelt",16.6,486,0.22,53,18,68,2.2599,"Y",0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,10,0,0,0,0,133,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1061,"SKT",2013-01-09,"719","6232","Delta Smelt",8.1,469,0.21,22,74,75,2.7585,"Y",8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,5,0,0,0,0,0,0
2016,4,"Lower",38.33428,-121.64733,"FLaSH",2192,"SKT",2016-04-04,"719","7293","Delta Smelt",16.9,616,0.28,37,NA,70,2.3577,"Y",5,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,7,4,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,"Lower",38.33428,-121.64733,"FLaSH",2136,"SKT",2017-01-11,"719","A6","Delta Smelt",9.7,222,0.09,37,34,69,2.3166,"Y",1,0,0,0,0,0,0,20,2,1,0,0,0,0,0,0,22,160,0,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
2014,5,"Lower",38.33428,-121.64733,"FLaSH",1624,"SKT",2014-05-07,"719","25","Delta Smelt",19.2,426,0.19,25,33,73,2.9235,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,2,0,74,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1063,"SKT",2013-01-09,"719","6234","Delta Smelt",8.1,469,0.21,22,74,85,4.2496,"Y",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1180,"SKT",2013-02-06,"719","6348","Delta Smelt",9.5,529,0.24,30,42,61,1.5794,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,5,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2013,3,"Lower",38.33428,-121.64733,"FLaSH",1181,"SKT",2013-03-06,"719","6416","Delta Smelt",12.2,428,0.19,70,17,67,2.2042,"Y",10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,36,5,0,0,0,0,0,0,0,0,8,2,4,0,0,0,0,0,0,0
2014,4,"Lower",38.33428,-121.64733,"FLaSH",1609,"SKT",2014-04-08,"719","592","Delta Smelt",16.6,486,0.22,53,18,68,2.3124,"Y",0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,390,20,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1065,"SKT",2013-01-09,"719","6236","Delta Smelt",8.1,469,0.21,22,74,77,2.1201,"Y",50,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,64,12,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,47,0,0,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,6,9,0,0,0,0,0,0
2012,2,"Lower",38.33428,-121.64733,"FLaSH",602,"SKT",2012-02-15,"719","4490","Delta Smelt",10.6,386,0.17,36,31,58,1.8045,"Y",11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,15,0,0,0,0,0,0,18,0,0,0,0,29,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0
2017,1,"Lower",38.33428,-121.64733,"FLaSH",2132,"SKT",2017-01-11,"719","A2","Delta Smelt",9.7,222,0.09,37,34,50,1.1777,"Y",1,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,22,142,0,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0
2012,3,"Lower",38.33428,-121.64733,"FLaSH",540,"SKT",2012-03-08,"719","4706","Delta Smelt",11.9,554,0.25,25,40,65,2.0806,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,185,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,"Lower",38.33428,-121.64733,"FLaSH",2187,"SKT",2016-04-04,"719","7288","Delta Smelt",16.9,616,0.28,37,NA,70,2.6997,"Y",6,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,20,1,1,18,0,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1171,"SKT",2013-02-06,"719","6294","Delta Smelt",9.5,529,0.24,30,42,63,1.8196,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,4,"Lower",38.33428,-121.64733,"FLaSH",692,"SKT",2012-04-04,"719","4953","Delta Smelt",14.1,590,0.27,37,26,59,1.7734,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1064,"SKT",2013-01-09,"719","6235","Delta Smelt",8.1,469,0.21,22,74,65,1.8197,"Y",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2017,1,"Lower",38.33428,-121.64733,"FLaSH",2134,"SKT",2017-01-11,"719","A4","Delta Smelt",9.7,222,0.09,37,34,67,1.8208,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,17,0,1,0,0,0,0,0,0
2014,1,"Lower",38.33428,-121.64733,"FLaSH",1474,"SKT",2014-01-15,"719","150","Delta Smelt",8.8,405,0.18,23,45,62,2.0832,"Y",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,207,0,0,1,0,13,0,0,0,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1055,"SKT",2013-01-09,"719","6223","Delta Smelt",8.1,469,0.21,22,74,60,1.4599,"Y",31,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,18,9,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,20,12,0,0,0,0,0,0
2013,2,"Lower",38.33428,-121.64733,"FLaSH",1179,"SKT",2013-02-06,"719","6329","Delta Smelt",9.5,529,0.24,30,42,70,2.7214,"Y",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2012,2,"Lower",38.33428,-121.64733,"FLaSH",481,"SKT",2012-02-15,"719","4481","Delta Smelt",10.6,386,0.17,36,31,64,2.3325,"Y",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,32,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0
2012,1,"Lower",38.33428,-121.64733,"FLaSH",400,"SKT",2012-01-19,"719","4143","Delta Smelt",7.8,362,0.16,36,30,65,1.8069,"Y",1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,"Lower",38.33428,-121.64733,"FLaSH",1183,"SKT",2013-03-06,"719","6418","Delta Smelt",12.2,428,0.19,70,17,63,1.9162,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,178,3,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0
2013,1,"Lower",38.33428,-121.64733,"FLaSH",1045,"SKT",2013-01-09,"719","6212","Delta Smelt",8.1,469,0.21,22,74,66,2.2518,"Y",5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"Lower",38.33428,-121.64733,"FLaSH",482,"SKT",2012-02-15,"719","4489","Delta Smelt",10.6,386,0.17,36,31,53,1.3069,"Y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,96,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2,"Lower",38.33428,-121.64733,"FLaSH",2148,"SKT",2017-02-08,"719","A23","Delta Smelt",12.1,513,0.23,41,73,68,2.2259,"Y",2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,91,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,18,1,0,11,0,0,0,0,0
2012,1,"Lower",38.33428,-121.64733,"FLaSH",704,"SKT",2012-01-19,"719","4223","Delta Smelt",7.8,362,0.16,36,30,57,1.4418,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2013,3,"Lower",38.33428,-121.64733,"FLaSH",1186,"SKT",2013-03-06,"719","6423","Delta Smelt",12.2,428,0.19,70,17,68,2.3803,"Y",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,80,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2015,5,"Lower",38.33428,-121.64733,"FLaSH",1888,"SKT",2015-05-06,"719","7169","Delta Smelt",18.5,363,0.16,41,20,75,3.6197,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,125,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
